"timestamp","game","players","kills","headshots","servers","act_slots","max_slots"
1704489320,tf,87287,1476325,89873,5,3,125
1704489318,tf,87287,1476325,89873,5,3,125
1704489222,tf,87287,1476325,89873,5,4,125
1704489147,tf,87287,1476325,89873,5,4,125
1704489020,tf,87287,1476325,89873,5,4,125
1704489019,tf,87287,1476325,89873,5,4,125
1704489018,tf,87287,1476325,89873,5,4,125
1704488922,tf,87287,1476325,89873,5,3,125
1704488846,tf,87287,1476325,89873,5,3,125
1704488719,tf,87287,1476325,89873,5,3,125
1704488719,tf,87287,1476325,89873,5,3,125
1704488718,tf,87287,1476325,89873,5,4,125
1704488621,tf,87287,1476325,89873,5,3,125
1704488546,tf,87287,1476325,89873,5,4,125
1704488320,tf,87287,1476325,89873,5,4,125
1704488245,tf,87287,1476325,89873,5,4,125
1704488130,tf,87287,1476325,89873,5,3,125
1704488123,tf,87287,1476325,89873,5,4,125
1704488114,tf,87287,1476325,89873,5,4,125
1704488020,tf,87287,1476325,89873,5,4,125
1704487944,tf,87287,1476325,89873,5,3,125
1704487828,tf,87287,1476325,89873,5,5,125
1704487815,tf,87287,1476325,89873,5,5,125
1704487813,tf,87287,1476325,89873,5,4,125
1704487719,tf,87287,1476325,89873,5,3,125
1704487644,tf,87287,1476325,89873,5,4,125
1704487526,tf,87287,1476325,89873,5,4,125
1704487513,tf,87287,1476325,89873,5,5,125
1704487512,tf,87287,1476325,89873,5,5,125
1704487418,tf,87287,1476325,89873,5,3,125
1704487343,tf,87287,1476325,89873,5,5,125
1704487225,tf,87287,1476325,89873,5,6,125
1704487212,tf,87287,1476325,89873,5,4,125
1704487212,tf,87287,1476325,89873,5,4,125
1704487118,tf,87287,1476325,89873,5,3,125
1704487042,tf,87287,1476325,89873,5,2,125
1704486919,tf,87287,1476325,89873,5,4,125
1704486911,tf,87287,1476325,89873,5,4,125
1704486911,tf,87287,1476325,89873,5,4,125
1704486818,tf,87287,1476325,89873,5,4,125
1704486742,tf,87287,1476325,89873,5,3,125
1704486517,tf,87287,1476325,89873,5,3,125
1704486441,tf,87287,1476325,89873,5,2,125
1704486326,tf,87287,1476325,89873,5,5,125
1704486323,tf,87287,1476325,89873,5,5,125
1704486323,tf,87287,1476325,89873,5,5,125
1704486216,tf,87287,1476325,89873,5,2,125
1704486140,tf,87287,1476325,89873,5,4,125
1704486026,tf,87287,1476325,89873,5,5,125
1704486023,tf,87287,1476325,89873,5,5,125
1704486022,tf,87287,1476325,89873,5,5,125
1704485916,tf,87287,1476325,89873,5,2,125
1704485840,tf,87287,1476325,89873,5,5,125
1704485725,tf,87287,1476325,89873,5,5,125
1704485722,tf,87287,1476325,89873,5,5,125
1704485721,tf,87287,1476325,89873,5,5,125
1704485615,tf,87287,1476325,89873,5,4,125
1704485539,tf,87287,1476325,89873,5,5,125
1704485425,tf,87287,1476325,89873,5,5,125
1704485422,tf,87287,1476325,89873,5,5,125
1704485421,tf,87287,1476325,89873,5,5,125
1704485314,tf,87287,1476325,89873,5,5,125
1704485238,tf,87287,1476325,89873,5,5,125
1704485124,tf,87287,1476325,89873,5,5,125
1704485121,tf,87287,1476325,89873,5,5,125
1704485120,tf,87287,1476325,89873,5,5,125
1704485014,tf,87287,1476325,89873,5,5,125
1704484938,tf,87287,1476325,89873,5,5,125
1704484713,tf,87287,1476325,89873,5,4,125
1704484637,tf,87287,1476325,89873,5,5,125
1704484529,tf,87287,1476325,89873,5,4,125
1704484521,tf,87287,1476325,89873,5,4,125
1704484513,tf,87287,1476325,89873,5,4,125
1704484412,tf,87287,1476325,89873,5,4,125
1704484336,tf,87287,1476325,89873,5,5,125
1704484227,tf,87287,1476325,89873,5,5,125
1704484220,tf,87287,1476325,89873,5,4,125
1704484212,tf,87287,1476325,89873,5,3,125
1704484112,tf,87287,1476325,89873,5,4,125
1704484036,tf,87287,1476325,89873,5,5,125
1704483925,tf,87287,1476325,89873,5,5,125
1704483916,tf,87287,1476325,89873,5,3,125
1704483911,tf,87287,1476325,89873,5,3,125
1704483811,tf,87287,1476325,89873,5,4,125
1704483735,tf,87287,1476325,89873,5,5,125
1704483622,tf,87287,1476325,89873,5,5,125
1704483616,tf,87287,1476325,89873,5,3,125
1704483611,tf,87287,1476325,89873,5,3,125
1704483510,tf,87287,1476325,89873,5,4,125
1704483434,tf,87287,1476325,89873,5,4,125
1704483320,tf,87287,1476325,89873,5,3,125
1704483316,tf,87287,1476325,89873,5,3,125
1704483310,tf,87287,1476325,89873,5,3,125
1704483210,tf,87287,1476325,89873,5,4,125
1704483134,tf,87287,1476325,89873,5,4,125
1704482909,tf,87287,1476325,89873,5,5,125
1704482833,tf,87287,1476325,89873,5,5,125
1704482721,tf,87287,1476325,89873,5,6,125
1704482720,tf,87287,1476325,89873,5,6,125
1704482721,tf,87287,1476325,89873,5,6,125
1704482608,tf,87286,1476325,89873,5,4,125
1704482532,tf,87286,1476325,89873,5,5,125
1704482420,tf,87286,1476325,89873,5,6,125
1704482419,tf,87286,1476325,89873,5,6,125
1704482419,tf,87286,1476325,89873,5,7,125
1704482308,tf,87285,1476325,89873,5,6,125
1704482232,tf,87285,1476325,89873,5,5,125
1704482119,tf,87285,1476325,89873,5,7,125
1704482119,tf,87285,1476325,89873,5,7,125
1704482119,tf,87285,1476325,89873,5,7,125
1704482007,tf,87285,1476325,89873,5,6,125
1704481931,tf,87285,1476325,89873,5,5,125
1704481818,tf,87285,1476325,89873,5,7,125
1704481818,tf,87285,1476325,89873,5,7,125
1704481818,tf,87285,1476325,89873,5,7,125
1704481706,tf,87285,1476325,89873,5,6,125
1704481631,tf,87285,1476325,89873,5,7,125
1704481518,tf,87285,1476325,89873,5,7,125
1704481517,tf,87285,1476325,89873,5,7,125
1704481517,tf,87285,1476325,89873,5,7,125
1704481406,tf,87285,1476325,89873,5,7,125
1704481330,tf,87285,1476325,89873,5,7,125
1704481105,tf,87285,1476325,89873,5,8,125
1704481029,tf,87285,1476325,89873,5,8,125
1704480914,tf,87285,1476325,89873,5,8,125
1704480913,tf,87285,1476325,89873,5,8,125
1704480804,tf,87285,1476325,89873,5,8,125
1704480729,tf,87282,1476325,89873,5,5,125
1704480613,tf,87282,1476325,89873,5,5,125
1704480613,tf,87282,1476325,89873,5,5,125
1704480504,tf,87282,1476325,89873,5,5,125
1704480428,tf,87282,1476325,89873,5,5,125
1704480313,tf,87282,1476325,89873,5,5,125
1704480312,tf,87282,1476325,89873,5,5,125
1704480203,tf,87282,1476325,89873,5,5,125
1704480127,tf,87282,1476325,89873,5,5,125
1704480012,tf,87282,1476325,89873,5,5,125
1704480012,tf,87282,1476325,89873,5,5,125
1704479902,tf,87282,1476325,89873,5,4,125
1704479827,tf,87282,1476325,89873,5,6,125
1704479712,tf,87282,1476325,89873,5,6,125
1704479711,tf,87282,1476325,89873,5,6,125
1704479711,tf,87282,1476325,89873,5,6,125
1704479602,tf,87282,1476325,89873,5,2,125
1704479526,tf,87282,1476325,89873,5,4,125
1704479301,tf,87282,1476325,89873,5,3,125
1704479225,tf,87282,1476325,89873,5,4,125
1704479122,tf,87282,1476325,89873,5,4,125
1704479120,tf,87282,1476325,89873,5,4,125
1704479000,tf,87282,1476325,89873,5,3,125
1704478925,tf,87282,1476325,89873,5,4,125
1704478821,tf,87282,1476325,89873,5,4,125
1704478819,tf,87282,1476325,89873,5,4,125
1704478700,tf,87282,1476325,89873,5,3,125
1704478624,tf,87282,1476325,89873,5,4,125
1704478521,tf,87282,1476325,89873,5,4,125
1704478519,tf,87282,1476325,89873,5,4,125
1704478399,tf,87282,1476325,89873,5,3,125
1704478323,tf,87282,1476325,89873,5,4,125
1704478220,tf,87282,1476325,89873,5,4,125
1704478219,tf,87282,1476325,89873,5,4,125
1704478098,tf,87282,1476325,89873,5,2,125
1704478023,tf,87282,1476325,89873,5,4,125
1704477919,tf,87282,1476325,89873,5,5,125
1704477919,tf,87282,1476325,89873,5,5,125
1704477919,tf,87282,1476325,89873,5,5,125
1704477798,tf,87282,1476325,89873,5,3,125
1704477722,tf,87282,1476325,89873,5,5,125
1704477497,tf,87282,1476325,89873,5,3,125
1704477421,tf,87282,1476325,89873,5,4,125
1704477323,tf,87282,1476325,89873,5,5,125
1704477323,tf,87282,1476325,89873,5,5,125
1704477322,tf,87282,1476325,89873,5,5,125
1704477196,tf,87282,1476325,89873,5,3,125
1704477121,tf,87282,1476325,89873,5,4,125
1704477023,tf,87282,1476325,89873,5,5,125
1704477022,tf,87282,1476325,89873,5,5,125
1704477022,tf,87282,1476325,89873,5,5,125
1704476896,tf,87282,1476325,89873,5,3,125
1704476820,tf,87282,1476325,89873,5,4,125
1704476722,tf,87282,1476325,89873,5,5,125
1704476722,tf,87282,1476325,89873,5,5,125
1704476722,tf,87282,1476325,89873,5,5,125
1704476595,tf,87282,1476325,89873,5,3,125
1704476519,tf,87282,1476325,89873,5,5,125
1704476421,tf,87282,1476325,89873,5,5,125
1704476421,tf,87282,1476325,89873,5,5,125
1704476421,tf,87282,1476325,89873,5,5,125
1704476294,tf,87282,1476325,89873,5,3,125
1704476219,tf,87282,1476325,89873,5,4,125
1704476121,tf,87282,1476325,89873,5,5,125
1704476120,tf,87282,1476325,89873,5,5,125
1704476120,tf,87282,1476325,89873,5,5,125
1704475994,tf,87282,1476325,89873,5,4,125
1704475918,tf,87282,1476325,89873,5,5,125
1704475693,tf,87282,1476325,89873,5,3,125
1704475617,tf,87282,1476325,89873,5,3,125
1704475518,tf,87282,1476325,89873,5,5,125
1704475517,tf,87282,1476325,89873,5,5,125
1704475515,tf,87282,1476325,89873,5,5,125
1704475393,tf,87282,1476325,89873,5,2,125
1704475317,tf,87282,1476325,89873,5,3,125
1704475217,tf,87282,1476325,89873,5,5,125
1704475217,tf,87282,1476325,89873,5,5,125
1704475215,tf,87282,1476325,89873,5,5,125
1704475092,tf,87282,1476325,89873,5,4,125
1704475016,tf,87282,1476325,89873,5,3,125
1704474916,tf,87282,1476325,89873,5,5,125
1704474916,tf,87282,1476325,89873,5,5,125
1704474915,tf,87282,1476325,89873,5,5,125
1704474791,tf,87282,1476325,89873,5,3,125
1704474715,tf,87282,1476325,89873,5,3,125
1704474616,tf,87282,1476325,89873,5,5,125
1704474615,tf,87282,1476325,89873,5,5,125
1704474615,tf,87282,1476325,89873,5,5,125
1704474491,tf,87282,1476325,89873,5,3,125
1704474415,tf,87282,1476325,89873,5,3,125
1704474315,tf,87282,1476325,89873,5,5,125
1704474315,tf,87282,1476325,89873,5,5,125
1704474315,tf,87282,1476325,89873,5,5,125
1704474190,tf,87282,1476325,89873,5,3,125
1704474114,tf,87282,1476325,89873,5,3,125
1704473889,tf,87282,1476325,89873,5,4,125
1704473813,tf,87282,1476325,89873,5,2,125
1704473748,tf,87282,1476325,89873,5,4,125
1704473722,tf,87282,1476325,89873,5,4,125
1704473589,tf,87282,1476325,89873,5,2,125
1704473513,tf,87282,1476325,89873,5,3,125
1704473447,tf,87282,1476325,89873,5,2,125
1704473422,tf,87282,1476325,89873,5,3,125
1704473288,tf,87282,1476325,89873,5,2,125
1704473212,tf,87282,1476325,89873,5,4,125
1704473139,tf,87282,1476325,89873,5,2,125
1704473121,tf,87282,1476325,89873,5,3,125
1704472987,tf,87282,1476325,89873,5,3,125
1704472911,tf,87282,1476325,89873,5,3,125
1704472828,tf,87282,1476325,89873,5,4,125
1704472821,tf,87282,1476325,89873,5,4,125
1704472820,tf,87282,1476325,89873,5,4,125
1704472687,tf,87282,1476325,89873,5,4,125
1704472611,tf,87282,1476325,89873,5,3,125
1704472520,tf,87282,1476325,89873,5,4,125
1704472520,tf,87282,1476325,89873,5,4,125
1704472521,tf,87282,1476325,89873,5,5,125
1704472386,tf,87282,1476325,89873,5,3,125
1704472310,tf,87282,1476325,89873,5,4,125
1704472085,tf,87282,1476325,89873,5,3,125
1704472009,tf,87282,1476325,89873,5,3,125
1704471952,tf,87282,1476325,89873,5,3,125
1704471914,tf,87282,1476325,89873,5,5,125
1704471913,tf,87282,1476325,89873,5,5,125
1704471785,tf,87282,1476325,89873,5,4,125
1704471709,tf,87282,1476325,89873,5,3,125
1704471651,tf,87282,1476325,89873,5,2,125
1704471614,tf,87282,1476325,89873,5,5,125
1704471613,tf,87282,1476325,89873,5,5,125
1704471484,tf,87282,1476325,89873,5,3,125
1704471408,tf,87282,1476325,89873,5,3,125
1704471351,tf,87282,1476325,89873,5,3,125
1704471313,tf,87282,1476325,89873,5,5,125
1704471313,tf,87282,1476325,89873,5,5,125
1704471183,tf,87282,1476325,89873,5,3,125
1704471107,tf,87282,1476325,89873,5,5,125
1704471034,tf,87282,1476325,89873,5,3,125
1704471013,tf,87282,1476325,89873,5,5,125
1704471012,tf,87282,1476325,89873,5,5,125
1704470882,tf,87282,1476325,89873,5,4,125
1704470807,tf,87282,1476325,89873,5,4,125
1704470731,tf,87282,1476325,89873,5,4,125
1704470712,tf,87282,1476325,89873,5,4,125
1704470712,tf,87282,1476325,89873,5,4,125
1704470582,tf,87282,1476325,89873,5,4,125
1704470506,tf,87282,1476325,89873,5,5,125
1704577218,tf,87296,1476325,89873,5,5,125
1704577220,tf,87296,1476325,89873,5,5,125
1704577217,tf,87296,1476325,89873,5,5,125
1704577018,tf,87296,1476325,89873,5,4,125
1704576942,tf,87296,1476325,89873,5,4,125
1704576917,tf,87296,1476325,89873,5,5,125
1704576916,tf,87296,1476325,89873,5,5,125
1704576917,tf,87296,1476325,89873,5,5,125
1704576717,tf,87296,1476325,89873,5,5,125
1704576641,tf,87296,1476325,89873,5,3,125
1704576417,tf,87296,1476325,89873,5,5,125
1704576341,tf,87296,1476325,89873,5,4,125
1704576341,tf,87296,1476325,89873,5,4,125
1704576322,tf,87296,1476325,89873,5,2,125
1704576321,tf,87296,1476325,89873,5,2,125
1704576116,tf,87296,1476325,89873,5,5,125
1704576040,tf,87296,1476325,89873,5,5,125
1704576034,tf,87296,1476325,89873,5,4,125
1704576021,tf,87296,1476325,89873,5,4,125
1704576021,tf,87296,1476325,89873,5,4,125
1704575815,tf,87296,1476325,89873,5,5,125
1704575739,tf,87296,1476325,89873,5,5,125
1704575721,tf,87296,1476325,89873,5,5,125
1704575723,tf,87296,1476325,89873,5,5,125
1704575720,tf,87296,1476325,89873,5,5,125
1704575515,tf,87296,1476325,89873,5,4,125
1704575439,tf,87296,1476325,89873,5,4,125
1704575420,tf,87296,1476325,89873,5,5,125
1704575420,tf,87296,1476325,89873,5,5,125
1704575420,tf,87296,1476325,89873,5,5,125
1704575214,tf,87296,1476325,89873,5,4,125
1704575138,tf,87296,1476325,89873,5,3,125
1704575120,tf,87296,1476325,89873,5,5,125
1704575119,tf,87296,1476325,89873,5,5,125
1704575120,tf,87296,1476325,89873,5,5,125
1704574913,tf,87296,1476325,89873,5,5,125
1704574837,tf,87296,1476325,89873,5,5,125
1704574613,tf,87296,1476325,89873,5,5,125
1704574537,tf,87296,1476325,89873,5,4,125
1704574520,tf,87296,1476325,89873,5,5,125
1704574518,tf,87296,1476325,89873,5,5,125
1704574518,tf,87296,1476325,89873,5,5,125
1704574312,tf,87296,1476325,89873,5,4,125
1704574236,tf,87296,1476325,89873,5,4,125
1704574219,tf,87296,1476325,89873,5,5,125
1704574217,tf,87296,1476325,89873,5,5,125
1704574217,tf,87296,1476325,89873,5,5,125
1704574011,tf,87296,1476325,89873,5,4,125
1704573936,tf,87296,1476325,89873,5,4,125
1704573918,tf,87296,1476325,89873,5,5,125
1704573916,tf,87296,1476325,89873,5,5,125
1704573916,tf,87296,1476325,89873,5,5,125
1704573711,tf,87296,1476325,89873,5,4,125
1704573635,tf,87296,1476325,89873,5,4,125
1704573617,tf,87296,1476325,89873,5,5,125
1704573616,tf,87296,1476325,89873,5,5,125
1704573615,tf,87296,1476325,89873,5,5,125
1704573410,tf,87296,1476325,89873,5,4,125
1704573334,tf,87296,1476325,89873,5,3,125
1704573316,tf,87296,1476325,89873,5,5,125
1704573316,tf,87296,1476325,89873,5,5,125
1704573315,tf,87296,1476325,89873,5,5,125
1704573109,tf,87296,1476325,89873,5,3,125
1704573034,tf,87296,1476325,89873,5,4,125
1704572809,tf,87296,1476325,89873,5,3,125
1704572743,tf,87296,1476325,89873,5,3,125
1704572733,tf,87296,1476325,89873,5,3,125
1704572724,tf,87296,1476325,89873,5,4,125
1704572723,tf,87296,1476325,89873,5,4,125
1704572508,tf,87296,1476325,89873,5,4,125
1704572436,tf,87296,1476325,89873,5,4,125
1704572432,tf,87296,1476325,89873,5,4,125
1704572424,tf,87296,1476325,89873,5,4,125
1704470281,tf,87282,1476325,89873,5,5,125
1704470205,tf,87282,1476325,89873,5,5,125
1704470124,tf,87282,1476325,89873,5,5,125
1704470124,tf,87282,1476325,89873,5,5,125
1704470124,tf,87282,1476325,89873,5,5,125
1704469980,tf,87282,1476325,89873,5,5,125
1704469905,tf,87282,1476325,89873,5,5,125
1704469824,tf,87282,1476325,89873,5,5,125
1704469823,tf,87282,1476325,89873,5,5,125
1704469823,tf,87282,1476325,89873,5,5,125
1704469680,tf,87282,1476325,89873,5,5,125
1704469604,tf,87282,1476325,89873,5,5,125
1704469523,tf,87282,1476325,89873,5,5,125
1704469522,tf,87282,1476325,89873,5,5,125
1704469522,tf,87282,1476325,89873,5,5,125
1704469379,tf,87282,1476325,89873,5,5,125
1704469303,tf,87282,1476325,89873,5,5,125
1704469222,tf,87282,1476325,89873,5,5,125
1704469222,tf,87282,1476325,89873,5,5,125
1704469221,tf,87282,1476325,89873,5,5,125
1704469079,tf,87282,1476325,89873,5,5,125
1704469003,tf,87282,1476325,89873,5,5,125
1704468921,tf,87282,1476325,89873,5,5,125
1704468921,tf,87282,1476325,89873,5,5,125
1704468921,tf,87282,1476325,89873,5,5,125
1704572423,tf,87296,1476325,89873,5,4,125
1704572207,tf,87296,1476325,89873,5,5,125
1704572136,tf,87296,1476325,89873,5,4,125
1704572132,tf,87296,1476325,89873,5,4,125
1704572123,tf,87296,1476325,89873,5,4,125
1704572123,tf,87296,1476325,89873,5,4,125
1704571907,tf,87296,1476325,89873,5,5,125
1704571831,tf,87296,1476325,89873,5,5,125
1704571828,tf,87296,1476325,89873,5,5,125
1704571823,tf,87296,1476325,89873,5,4,125
1704571823,tf,87296,1476325,89873,5,4,125
1704571606,tf,87296,1476325,89873,5,4,125
1704571530,tf,87296,1476325,89873,5,5,125
1704571526,tf,87296,1476325,89873,5,4,125
1704571522,tf,87296,1476325,89873,5,4,125
1704571522,tf,87296,1476325,89873,5,4,125
1704571305,tf,87296,1476325,89873,5,4,125
1704571230,tf,87296,1476325,89873,5,5,125
1704571005,tf,87296,1476325,89873,5,4,125
1704570938,tf,87296,1476325,89873,5,4,125
1704570929,tf,87296,1476325,89873,5,4,125
1704570924,tf,87296,1476325,89873,5,4,125
1704570924,tf,87296,1476325,89873,5,4,125
1704570704,tf,87296,1476325,89873,5,4,125
1704570635,tf,87296,1476325,89873,5,4,125
1704570628,tf,87296,1476325,89873,5,4,125
1704570624,tf,87296,1476325,89873,5,4,125
1704570624,tf,87296,1476325,89873,5,4,125
1704570403,tf,87296,1476325,89873,5,4,125
1704570327,tf,87296,1476325,89873,5,5,125
1704570323,tf,87296,1476325,89873,5,5,125
1704468778,tf,87282,1476325,89873,5,2,125
1704468702,tf,87282,1476325,89873,5,2,125
1704468477,tf,87282,1476325,89873,5,4,125
1704468401,tf,87282,1476325,89873,5,4,125
1704468363,tf,87282,1476325,89873,5,4,125
1704468316,tf,87282,1476325,89873,5,5,125
1704668128,tf,87313,1476325,89873,5,1,125
1704668117,tf,87313,1476325,89873,5,2,125
1704668116,tf,87313,1476325,89873,5,2,125
1704668116,tf,87313,1476325,89873,5,2,125
1704668043,tf,87313,1476325,89873,5,2,125
1704667816,tf,87312,1476325,89873,5,5,125
1704667815,tf,87312,1476325,89873,5,5,125
1704667815,tf,87312,1476325,89873,5,5,125
1704667815,tf,87312,1476325,89873,5,5,125
1704667742,tf,87312,1476325,89873,5,5,125
1704667515,tf,87312,1476325,89873,5,4,125
1704667515,tf,87312,1476325,89873,5,4,125
1704667514,tf,87312,1476325,89873,5,4,125
1704667513,tf,87312,1476325,89873,5,4,125
1704667442,tf,87312,1476325,89873,5,3,125
1704667215,tf,87312,1476325,89873,5,4,125
1704667214,tf,87312,1476325,89873,5,4,125
1704667213,tf,87312,1476325,89873,5,4,125
1704667213,tf,87312,1476325,89873,5,4,125
1704667141,tf,87312,1476325,89873,5,4,125
1704666914,tf,87312,1476325,89873,5,4,125
1704666913,tf,87312,1476325,89873,5,4,125
1704666913,tf,87312,1476325,89873,5,4,125
1704666913,tf,87312,1476325,89873,5,4,125
1704666840,tf,87312,1476325,89873,5,3,125
1704666613,tf,87312,1476325,89873,5,2,125
1704666540,tf,87312,1476325,89873,5,5,125
1704666324,tf,87312,1476325,89873,5,5,125
1704666323,tf,87312,1476325,89873,5,5,125
1704666321,tf,87312,1476325,89873,5,5,125
1704666312,tf,87312,1476325,89873,5,5,125
1704666239,tf,87312,1476325,89873,5,5,125
1704666023,tf,87312,1476325,89873,5,5,125
1704666022,tf,87312,1476325,89873,5,5,125
1704666021,tf,87312,1476325,89873,5,5,125
1704666011,tf,87312,1476325,89873,5,5,125
1704665938,tf,87312,1476325,89873,5,5,125
1704665721,tf,87312,1476325,89873,5,3,125
1704665721,tf,87312,1476325,89873,5,3,125
1704665722,tf,87312,1476325,89873,5,3,125
1704665711,tf,87312,1476325,89873,5,4,125
1704665638,tf,87312,1476325,89873,5,4,125
1704665420,tf,87312,1476325,89873,5,4,125
1704665420,tf,87312,1476325,89873,5,4,125
1704665420,tf,87312,1476325,89873,5,5,125
1704665410,tf,87312,1476325,89873,5,5,125
1704665337,tf,87312,1476325,89873,5,4,125
1704665120,tf,87312,1476325,89873,5,3,125
1704665120,tf,87312,1476325,89873,5,3,125
1704665120,tf,87312,1476325,89873,5,3,125
1704665109,tf,87312,1476325,89873,5,4,125
1704665036,tf,87312,1476325,89873,5,3,125
1704664809,tf,87312,1476325,89873,5,5,125
1704664736,tf,87312,1476325,89873,5,4,125
1704664535,tf,87312,1476325,89873,5,5,125
1704664518,tf,87312,1476325,89873,5,3,125
1704664517,tf,87312,1476325,89873,5,3,125
1704664508,tf,87312,1476325,89873,5,2,125
1704664435,tf,87312,1476325,89873,5,4,125
1704664234,tf,87312,1476325,89873,5,5,125
1704664218,tf,87312,1476325,89873,5,4,125
1704664215,tf,87312,1476325,89873,5,4,125
1704664207,tf,87312,1476325,89873,5,4,125
1704664134,tf,87312,1476325,89873,5,2,125
1704663934,tf,87312,1476325,89873,5,5,125
1704663917,tf,87312,1476325,89873,5,4,125
1704663915,tf,87312,1476325,89873,5,4,125
1704663907,tf,87312,1476325,89873,5,5,125
1704663834,tf,87312,1476325,89873,5,4,125
1704663632,tf,87312,1476325,89873,5,3,125
1704663616,tf,87312,1476325,89873,5,4,125
1704663615,tf,87312,1476325,89873,5,4,125
1704663606,tf,87312,1476325,89873,5,5,125
1704663533,tf,87312,1476325,89873,5,4,125
1704663324,tf,87312,1476325,89873,5,3,125
1704663315,tf,87312,1476325,89873,5,3,125
1704663314,tf,87312,1476325,89873,5,4,125
1704663305,tf,87312,1476325,89873,5,5,125
1704663232,tf,87312,1476325,89873,5,5,125
1704663005,tf,87312,1476325,89873,5,4,125
1704662932,tf,87312,1476325,89873,5,3,125
1704662722,tf,87312,1476325,89873,5,4,125
1704662720,tf,87312,1476325,89873,5,4,125
1704662704,tf,87312,1476325,89873,5,2,125
1704662631,tf,87312,1476325,89873,5,2,125
1704662422,tf,87312,1476325,89873,5,4,125
1704662420,tf,87312,1476325,89873,5,4,125
1704662403,tf,87312,1476325,89873,5,3,125
1704662330,tf,87312,1476325,89873,5,4,125
1704662121,tf,87312,1476325,89873,5,4,125
1704662120,tf,87312,1476325,89873,5,4,125
1704662103,tf,87312,1476325,89873,5,3,125
1704662030,tf,87312,1476325,89873,5,3,125
1704661820,tf,87312,1476325,89873,5,4,125
1704661819,tf,87312,1476325,89873,5,4,125
1704661802,tf,87312,1476325,89873,5,3,125
1704661729,tf,87312,1476325,89873,5,3,125
1704661519,tf,87312,1476325,89873,5,5,125
1704661518,tf,87312,1476325,89873,5,5,125
1704661520,tf,87312,1476325,89873,5,5,125
1704661501,tf,87312,1476325,89873,5,4,125
1704661428,tf,87312,1476325,89873,5,4,125
1704661201,tf,87312,1476325,89873,5,5,125
1704661128,tf,87312,1476325,89873,5,3,125
1704660962,tf,87312,1476325,89873,5,4,125
1704660939,tf,87312,1476325,89873,5,4,125
1704660915,tf,87312,1476325,89873,5,5,125
1704660900,tf,87312,1476325,89873,5,4,125
1704660827,tf,87312,1476325,89873,5,3,125
1704660661,tf,87312,1476325,89873,5,5,125
1704660639,tf,87312,1476325,89873,5,5,125
1704660614,tf,87312,1476325,89873,5,5,125
1704660599,tf,87312,1476325,89873,5,4,125
1704660526,tf,87312,1476325,89873,5,3,125
1704660361,tf,87312,1476325,89873,5,4,125
1704660339,tf,87312,1476325,89873,5,4,125
1704660313,tf,87312,1476325,89873,5,5,125
1704660299,tf,87312,1476325,89873,5,5,125
1704660226,tf,87312,1476325,89873,5,3,125
1704660061,tf,87312,1476325,89873,5,4,125
1704660038,tf,87312,1476325,89873,5,4,125
1704660013,tf,87312,1476325,89873,5,4,125
1704659999,tf,87312,1476325,89873,5,4,125
1704659925,tf,87312,1476325,89873,5,3,125
1704659728,tf,87312,1476325,89873,5,4,125
1704659714,tf,87312,1476325,89873,5,4,125
1704659713,tf,87312,1476325,89873,5,4,125
1704659699,tf,87312,1476325,89873,5,4,125
1704659624,tf,87312,1476325,89873,5,4,125
1704659399,tf,87312,1476325,89873,5,4,125
1704659324,tf,87312,1476325,89873,5,4,125
1704659117,tf,87311,1476325,89873,5,5,125
1704659110,tf,87311,1476325,89873,5,4,125
1704659108,tf,87311,1476325,89873,5,3,125
1704659098,tf,87311,1476325,89873,5,4,125
1704659023,tf,87311,1476325,89873,5,4,125
1704658816,tf,87311,1476325,89873,5,4,125
1704658809,tf,87311,1476325,89873,5,3,125
1704658807,tf,87311,1476325,89873,5,3,125
1704658797,tf,87311,1476325,89873,5,4,125
1704658722,tf,87311,1476325,89873,5,3,125
1704658515,tf,87311,1476325,89873,5,4,125
1704658508,tf,87311,1476325,89873,5,3,125
1704658506,tf,87311,1476325,89873,5,3,125
1704658497,tf,87311,1476325,89873,5,4,125
1704658422,tf,87311,1476325,89873,5,5,125
1704658214,tf,87311,1476325,89873,5,4,125
1704658208,tf,87311,1476325,89873,5,3,125
1704658206,tf,87311,1476325,89873,5,3,125
1704658196,tf,87311,1476325,89873,5,5,125
1704658121,tf,87311,1476325,89873,5,4,125
1704657907,tf,87311,1476325,89873,5,5,125
1704657906,tf,87311,1476325,89873,5,5,125
1704657906,tf,87311,1476325,89873,5,5,125
1704657895,tf,87311,1476325,89873,5,3,125
1704657820,tf,87311,1476325,89873,5,4,125
1704657595,tf,87311,1476325,89873,5,3,125
1704657520,tf,87311,1476325,89873,5,3,125
1704657317,tf,87311,1476325,89873,5,4,125
1704657317,tf,87311,1476325,89873,5,4,125
1704657294,tf,87311,1476325,89873,5,3,125
1704657219,tf,87311,1476325,89873,5,4,125
1704657016,tf,87311,1476325,89873,5,4,125
1704657016,tf,87311,1476325,89873,5,4,125
1704656993,tf,87311,1476325,89873,5,4,125
1704656918,tf,87311,1476325,89873,5,3,125
1704656716,tf,87311,1476325,89873,5,4,125
1704656716,tf,87311,1476325,89873,5,4,125
1704656693,tf,87311,1476325,89873,5,2,125
1704656616,tf,87311,1476325,89873,5,3,125
1704656415,tf,87311,1476325,89873,5,4,125
1704656415,tf,87311,1476325,89873,5,4,125
1704656392,tf,87311,1476325,89873,5,3,125
1704656315,tf,87311,1476325,89873,5,3,125
